,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
258,201.9068,6.138745,76660000.0,32.0,Ge,I,0.069076,1.0,6.207758999999999,2.0,CB,1.0,5.0
577,204.1712,6.070672,106300000.0,32.0,Ge,I,0.0,0.0,6.070611,1.0,LCG,1.0,3.0
597,204.3769,6.0645620000000005,70450000.0,32.0,Ge,I,0.17481300000000002,2.0,6.239314,3.0,CB,1.0,7.0
710,205.4461,6.033007,30160000.0,32.0,Ge,I,0.17481300000000002,2.0,6.207758999999999,2.0,CB,1.0,5.0
735,205.7238,6.024863,31500000.0,32.0,Ge,I,0.883424,2.0,6.908227,2.0,CB,1.0,5.0
811,206.5215,6.001596,88470000.0,32.0,Ge,I,0.069076,1.0,6.070611,1.0,LCG,1.0,3.0
873,206.8656,5.991612,121200000.0,32.0,Ge,I,0.069076,1.0,6.0606279999999995,2.0,LCG,1.0,5.0
1061,208.6021,5.941744,38570000.0,32.0,Ge,I,0.069076,1.0,6.010759999999999,2.0,LCG,1.0,5.0
1169,209.4258,5.918375,96980000.0,32.0,Ge,I,0.17481300000000002,2.0,6.093129,3.0,LCG,1.0,7.0
1331,210.5824,5.885873999999999,17300000.0,32.0,Ge,I,0.17481300000000002,2.0,6.0606279999999995,2.0,LCG,1.0,5.0
1613,212.4744,5.833469,10770000.0,32.0,Ge,I,0.883424,2.0,6.7168350000000006,1.0,CB',1.0,3.0
2676,219.8714,5.637237,31220000.0,32.0,Ge,I,0.883424,2.0,6.520605000000001,3.0,CB',1.0,7.0
3497,225.6001,5.494105,3149000.0,32.0,Ge,I,0.883424,2.0,6.377475,2.0,LCG,1.0,5.0
4458,231.4202,5.355944,19950000.0,32.0,Ge,I,0.883424,2.0,6.239314,3.0,CB,1.0,7.0
4701,232.7918,5.324388,40830000.0,32.0,Ge,I,0.883424,2.0,6.207758999999999,2.0,CB,1.0,5.0
5685,237.9144,5.209756,37660000.0,32.0,Ge,I,0.883424,2.0,6.093129,3.0,CB,1.0,7.0
6495,241.7367,5.127387000000001,111700000.0,32.0,Ge,I,0.883424,2.0,6.010759999999999,2.0,LCG,1.0,5.0
8414,249.7963,4.961967,13540000.0,32.0,Ge,I,0.0,0.0,4.961917,1.0,LCG,1.0,3.0
9428,253.323,4.89289,10700000.0,32.0,Ge,I,0.069076,1.0,4.961917,1.0,LCG,1.0,3.0
10131,255.6298,4.848741,14840000.0,32.0,Ge,I,2.029291,0.0,6.877983,1.0,CB',1.0,3.0
11061,258.9188,4.787152,5017000.0,32.0,Ge,I,0.17481300000000002,2.0,4.961917,1.0,LCG,1.0,3.0
11141,259.2534,4.780974,77170000.0,32.0,Ge,I,0.069076,1.0,4.850002,2.0,LCG,1.0,5.0
12545,264.4184,4.687591,31780000.0,32.0,Ge,I,2.029291,0.0,6.7168350000000006,1.0,CB',1.0,3.0
12719,265.1172,4.675236,165200000.0,32.0,Ge,I,0.17481300000000002,2.0,4.850002,2.0,LCG,1.0,5.0
12726,265.1568,4.674537,83130000.0,32.0,Ge,I,0.0,0.0,4.6744900000000005,1.0,LCG,1.0,3.0
13762,269.1341,4.60546,52100000.0,32.0,Ge,I,0.069076,1.0,4.6744900000000005,1.0,LCG,1.0,3.0
14281,270.9624,4.574388,274200000.0,32.0,Ge,I,0.069076,1.0,4.643418,0.0,LCG,1.0,1.0
15117,274.0426,4.522974,186700000.0,32.0,Ge,I,2.029291,0.0,6.552219999999999,1.0,CB',1.0,3.0
15509,275.4588,4.499722,90500000.0,32.0,Ge,I,0.17481300000000002,2.0,4.6744900000000005,1.0,LCG,1.0,3.0
16706,279.3925,4.436372,30500000.0,32.0,Ge,I,2.029291,0.0,6.465618,1.0,CB',1.0,3.0
17742,282.9008,4.381359,33380000.0,32.0,Ge,I,2.029291,0.0,6.410605,1.0,LCG,1.0,3.0
23089,303.9067,4.078533,251900000.0,32.0,Ge,I,0.883424,2.0,4.961917,1.0,LCG,1.0,3.0
23755,306.7021,4.041361,730000000.0,32.0,Ge,I,2.029291,0.0,6.070611,1.0,CB,1.0,3.0
25152,312.4817,3.966617,3128000.0,32.0,Ge,I,0.883424,2.0,4.850002,2.0,LCG,1.0,5.0
28530,326.9489,3.7911040000000003,24990000.0,32.0,Ge,I,0.883424,2.0,4.6744900000000005,1.0,LCG,1.0,3.0
50975,422.6563,2.932656,21120000.0,32.0,Ge,I,2.029291,0.0,4.961917,1.0,LCG,1.0,3.0
58703,468.5829,2.6452259999999996,989000.0,32.0,Ge,I,2.029291,0.0,4.6744900000000005,1.0,LCG,1.0,3.0
71656,589.3037,2.103348,91440000.0,32.01,Ge,II,7.73688,0.5,9.840208,1.5,MIG,2.0,4.0
72683,602.0675,2.058758,86410000.0,32.01,Ge,II,7.73688,0.5,9.795618,0.5,MIG,2.0,2.0
74702,633.637,1.956186,42870000.0,32.01,Ge,II,9.795618,0.5,11.751783999999999,0.5,MIG,2.0,2.0
75595,648.4175,1.9115950000000002,84360000.0,32.01,Ge,II,9.840208,1.5,11.751783999999999,0.5,MIG,2.0,2.0
79125,704.9362,1.7583330000000001,33540000.0,32.01,Ge,II,8.081892,2.5,9.840208,1.5,GUES,2.0,4.0
79675,714.5381,1.734705,32720000.0,32.01,Ge,II,8.06093,1.5,9.795618,0.5,GUES,2.0,2.0
