,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
38,200.3537,6.186324,72140000.0,75.0,Re,I,0.0,2.5,6.186262,1.5,CB,1.0,4.0
244,201.7881,6.142358,35150000.0,75.0,Re,I,0.0,2.5,6.142296,2.5,CB,1.0,6.0
643,204.9097,6.048797,54660000.0,75.0,Re,I,0.0,2.5,6.048736,3.5,CB,1.0,8.0
925,207.4707,5.974139,10160000.0,75.0,Re,I,0.0,2.5,5.974079,3.5,CB,1.0,8.0
1033,208.3937,5.9476830000000005,13120000.0,75.0,Re,I,0.0,2.5,5.947623999999999,2.5,CB,1.0,6.0
1055,208.5601,5.942938,27060000.0,75.0,Re,I,0.0,2.5,5.9428790000000005,3.5,CB,1.0,8.0
1212,209.7133,5.910263,25560000.0,75.0,Re,I,0.0,2.5,5.910204,3.5,CB,1.0,8.0
2087,215.668,5.747096,14900000.0,75.0,Re,I,0.0,2.5,5.747038,3.5,CB,1.0,8.0
2238,216.7941,5.717246,29080000.0,75.0,Re,I,0.0,2.5,5.717189,2.5,CB,1.0,6.0
2353,217.6204,5.695541,15680000.0,75.0,Re,I,0.0,2.5,5.6954839999999995,3.5,CB,1.0,8.0
2886,221.4272,5.597633,217900000.0,75.01,Re,II,0.0,3.0,5.597576999999999,3.0,CB,2.0,7.0
3074,222.6422,5.567089,10850000.0,75.0,Re,I,0.0,2.5,5.567033,3.5,CB,1.0,8.0
3214,223.5437,5.54464,12110000.0,75.0,Re,I,0.0,2.5,5.5445839999999995,1.5,CB,1.0,4.0
3484,225.5718,5.494793,55620000.0,75.0,Re,I,1.436228,2.5,6.930966000000001,1.5,CB,1.0,4.0
3500,225.6193,5.4936370000000005,8298000.0,75.0,Re,I,0.0,2.5,5.493582,2.5,CB,1.0,6.0
3635,226.4385,5.473765,29640000.0,75.0,Re,I,0.0,2.5,5.47371,1.5,CB,1.0,4.0
3797,227.4611,5.449158000000001,23010000.0,75.0,Re,I,0.0,2.5,5.449103,2.5,CB,1.0,6.0
3806,227.5247,5.447635,550600000.0,75.01,Re,II,0.0,3.0,5.44758,2.0,CB,2.0,5.0
3918,228.1619,5.432423,13620000.0,75.0,Re,I,0.0,2.5,5.4323690000000004,3.5,CB,1.0,8.0
4012,228.7509,5.418436,52850000.0,75.0,Re,I,0.0,2.5,5.418382,1.5,CB,1.0,4.0
4128,229.4484,5.401966000000001,34220000.0,75.0,Re,I,0.0,2.5,5.401912,2.5,CB,1.0,6.0
4189,229.81,5.393466,584600000.0,75.01,Re,II,3.4253980000000004,3.0,8.818810000000001,4.0,CB,2.0,9.0
4214,229.9764,5.389564,26380000.0,75.0,Re,I,1.457375,4.5,6.846885,5.5,CB,1.0,12.0
4264,230.3021,5.381944,6254000.0,75.0,Re,I,0.0,2.5,5.38189,3.5,CB,1.0,8.0
4324,230.6529,5.3737580000000005,13360000.0,75.0,Re,I,0.0,2.5,5.373704,1.5,CB,1.0,4.0
4434,231.2973,5.35879,27890000.0,75.0,Re,I,1.8669779999999998,3.5,7.225713000000001,4.5,CB,1.0,10.0
4544,231.9187,5.344431,24770000.0,75.0,Re,I,2.021829,5.5,7.366206,5.5,CB,1.0,12.0
4564,232.0165,5.342178,51620000.0,75.0,Re,I,2.021829,5.5,7.3639529999999995,4.5,CB,1.0,10.0
4610,232.249,5.336832,11320000.0,75.0,Re,I,0.0,2.5,5.336778,2.5,CB,1.0,6.0
4712,232.8665,5.32268,37720000.0,75.0,Re,I,1.436228,2.5,6.7588550000000005,3.5,CB,1.0,8.0
4814,233.4333,5.309757,50050000.0,75.0,Re,I,1.436228,2.5,6.745932000000001,2.5,CB,1.0,6.0
4850,233.5727,5.306588,24990000.0,75.0,Re,I,1.457375,4.5,6.763910000000001,5.5,CB,1.0,12.0
4857,233.6105,5.305731,31460000.0,75.0,Re,I,2.0605279999999997,4.5,7.366206,5.5,CB,1.0,12.0
