element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ce	1	"544.924"	"544.9239+"	"140"	"3.42e+07"	B+	"0.7193697"	"2.9939945"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"7"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5H"	"7"	15	15		"T8748"	"L3475"	
Ce	2	"546.837"	"546.8371+"	"140"	"1.34e+07"	B	"1.4022578"	"3.6689247"	"4f2.(3H).5d"	"4I"	"15/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"13/2"	16	14		"T8629"	"L3475"	
Ce	2	"551.208"	"551.2064+"	"260"	"1.13e+07"	B	"1.0081424"	"3.2568421"	"4f2.(3H).5d"	"4I"	"9/2"	"4f2.(3H<4>).6p<1/2>"	"(4,1/2)*"	"7/2"	10	8		"T8629"	"L3475"	
Ce	1	"555.625"	"555.6258+"	"110"	"1.95e+07"	B+	"0.5885067"	"2.8193207"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"6"	"4f.(2F*).5d2.(3F) (4I*).6p"	""	"7"	13	15		"T8748"	"L3475"	
Ce	1	"556.497"	"556.4962+"	"170"	"4.13e+07"	B+	"0.3963288"	"2.6236534"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"4"	""	""	"4"	9	9		"T8748"	"L3475"	
Ce	1	"556.597"	"556.5968+"	"130"	"2.75e+07"	B+	"0.4666775"	"2.6935999"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"5"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5I"	"5"	11	11		"T8748"	"L3475"	
Ce	1	"559.588"	"559.5876+"	"100"	"2.12e+07"	B+	"0.5524433"	"2.7674634"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"6"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5I"	"6"	13	13		"T8748"	"L3475"	
Ce	1	"560.128"	"560.1277+"	"240"	"6.5e+07"	B+	"0.8442243"	"3.0571088"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"8"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5I"	"8"	17	17		"T8748"	"L3475"	
Ce	1	"565.514"	"565.5140+"	"190"	"2.57e+07"	B+	"0.5206552"	"2.7124631"	"4f.5d.6s2"	"3G*"	"5"	"4f.(2F*).5d2.(3F) (2G*).6p"	""	"6"	11	13		"T8748"	"L3475"	
Ce	1	"566.996"	"566.9958+"	"240"	"3.47e+07"	B+	"0.3980616"	"2.5841412"	"4f.(2F*) .5d2.(3F).6s (4F)"	"*"	"5"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5I"	"6"	11	13		"T8748"	"L3475"	
Ce	1	"567.775"	"567.7752+"	"120"	"2.07e+07"	B+	"0.5524433"	"2.7355220"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"6"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5I"	"7"	13	15		"T8748"	"L3475"	
Ce	1	"569.294"	"569.2945+"	"120"	"1.58e+07"	B+	"0.4666775"	"2.6439303"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"5"	"4f.5d.(3H*).6s.6p.(3P*)"	""	"6"	11	13		"T8748"	"L3475"	
Ce	1	"569.699"	"569.6993+"	"300"	"5.14e+07"	B+	"0.6590756"	"2.8347815"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"7"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"8"	15	17		"T8748"	"L3475"	
Ce	1	"571.903"	"571.9036+"	"240"	"5.07e+07"	B+	"0.7193697"	"2.8866896"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"7"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5I"	"8"	15	17		"T8748"	"L3475"	
Ce	1	"577.312"	"577.3123+"	"140"	"2.62e+07"	B+	"0.5885067"	"2.7355220"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"6"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5I"	"7"	13	15		"T8748"	"L3475"	
Ce	1	"578.815"	"578.8145+"	"120"	"4.36e+07"	B+	"1.0647729"	"3.2062160"	"4f.(2F*) .5d2.(3F).6s (4F)"	"3I*"	"7"	"4f.(2F*).5d2.(3F) (2I*).6p"	"3K"	"8"	15	17		"T8748"	"L3475"	
Ce	1	"581.292"	"581.2915+"	"120"	"3.00e+07"	B+	"0.5524433"	"2.6847613"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"6"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"7"	13	15		"T8748"	"L3475"	
Ce	1	"594.086"	"594.0856+"	"230"	"2.77e+07"	B+	"0.4666775"	"2.5530748"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"5"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"6"	11	13		"T8748"	"L3475"	
Ce	1	"600.586"	"600.5860+"	"55"	"6.9e+06"	B+	"0.2937270"	"2.3575425"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"3"	"4f.(2F*).5d2.(3F) (4H*).6p"	""	"4"	7	9		"T8748"	"L3475"	
Ce	1	"600.682"	"600.6819+"	"55"	"6.1e+06"	B+	"0.5206552"	"2.5841412"	"4f.5d.6s2"	"3G*"	"5"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5I"	"6"	11	13		"T8748"	"L3475"	
