element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Co	3	"202.0040"	"0.0005"	"202.00277"	"0.00016"	"81*"	"1.9e+05"	D	"11.0703037"	"17.206072"	"3d6.(3D).4s"	"c 2D"	"3/2"	"3d6.(3D).4p"	"x 4P*"	"5/2"	4	6		"u37"	"L19543c140,c153"	
Co	3	"202.0040"	"0.0005"	"202.00393"	"0.00024"	"81*"	"2.2e+06"	D	"9.5944297"	"15.730163"	"3d6.(3G).4s"	"a 4G"	"7/2"	"3d6.(3F2).4p"	"y 4F*"	"5/2"	8	6		"u37"	"L19543c140,c153"	
Co	2	"202.10521"	"0.00009"	"202.105193"	"0.000013"	"470"	"1.6e+07"	D	"7.98475087"	"14.11741017"	"3d7.(2G).4p"	"z 1G*"	"4"	"3d7.(2H).4d"	"1H"	"5"	9	11		"T6999"	"L9429c118"	
Co	3	"202.1381"	"0.0005"	"202.13784"	"0.00016"	"120"	"2.0e+07"	D+	"11.0987102"	"17.230379"	"3d6.(3D).4s"	"c 2D"	"5/2"	"3d6.(3D).4p"	"x 4P*"	"3/2"	6	4		"u37"	"L19543c140"	
Co	2	"202.235371"	"0.000017"	"202.235364"	"0.000013"	"33000"	"7.5e+07"	B	"0.11782516"	"6.24653767"	"3d8"	"a 3F"	"3"	"3d7.(4F).4p"	"z 3F*"	"3"	7	7		"T6854"	"L9429c118"	
Co	3	"202.2817"	"0.0005"	"202.28243"	"0.00006"	"250"	"7.0e+06"	D+	"9.6054941"	"15.7327809"	"3d6.(3G).4s"	"a 4G"	"5/2"	"3d6.(3F2).4p"	"y 4F*"	"7/2"	6	8		"u37"	"L19543c140"	
Co	3	"202.3695"	"0.0005"	"202.3689"	"0.0003"	"16"	"8.e+05"	D	"9.6054941"	"15.730163"	"3d6.(3G).4s"	"a 4G"	"5/2"	"3d6.(3F2).4p"	"y 4F*"	"5/2"	6	6		"u37"	"L19543c140"	
Co	3	"202.44547"	"0.00005"	"202.44549"	"0.00003"	"2300"	"4.4e+07"	C	"9.5619738"	"15.6843259"	"3d6.(3G).4s"	"a 4G"	"9/2"	"3d6.(3H).4p"	"z 4H*"	"11/2"	10	12		"u37"	"L19543c139"	
Co	3	"202.4654"	"0.0005"	"202.46519"	"0.00005"	"16"	"1.1e+06"	D	"9.6241841"	"15.7459406"	"3d6.(3H).4s"	"b 2H"	"9/2"	"3d6.(3F2).4p"	"y 4F*"	"9/2"	10	10		"u37"	"L19543c140"	
Co	3	"202.4862"	"0.0010"	"202.4866"	"0.0004"	"250"	"3.5e+07"	D+	"13.2116300"	"19.332741"	"3d6.(3F1).4s"	"c 4F"	"5/2"	"3d6.(3F1).4p"	"u 4D*"	"5/2"	6	6		"u37"	"L6156c164"	
Co	2	"202.575944"	"0.000018"	"202.575950"	"0.000009"	"15000"	"2.03e+07"	C+	"0.00000000"	"6.11840992"	"3d8"	"a 3F"	"4"	"3d7.(4F).4p"	"z 3G*"	"4"	9	9		"T6854"	"L9429c118"	
Co	3	"202.5841"	"0.0003"	"202.5849"	"0.0005"	"980bl"	"1.3e+08"	C	"13.229098"	"19.347237"	"3d6.(3P1).4s"	"c 4P"	"5/2"	"3d6.(3F1).4p"	"u 4D*"	"7/2"	6	8		"u37"	"L19543c139,c153"	
Co	2	"202.704022"	"0.000018"	"202.704027"	"0.000013"	"32000"	"8.7e+07"	B	"0.19802719"	"6.31257177"	"3d8"	"a 3F"	"2"	"3d7.(4F).4p"	"z 3F*"	"2"	5	5		"T6854"	"L9429c118"	
