##NAMES=Spodumene
##RRUFFID=X050152
##IDEAL CHEMISTRY=LiAlSi_2_O_6_
##LOCALITY=unknown
##OWNER=Caltech
##SOURCE=G.R. Rossman
##DESCRIPTION=Variety kunzite
##STATUS=The identification of this mineral has been determined only by Raman spectroscopy
##URL=rruff.info/X050152
470.000, 0.468
471.000, 0.589
472.000, 0.138
473.000, 0.422
474.000, 0.875
475.000, 1.231
476.000, 1.493
477.000, 1.652
478.000, 1.717
479.000, 2.579
480.000, 3.469
481.000, 4.390
482.000, 5.205
483.000, 5.911
484.000, 6.328
485.000, 6.453
486.000, 6.253
487.000, 5.725
488.000, 5.511
489.000, 5.322
490.000, 4.714
491.000, 3.946
492.000, 3.342
493.000, 2.802
494.000, 1.971
495.000, 0.905
496.000, 0.050
497.000, 0.270
498.000, 0.549
499.000, 0.484
500.000, 0.421
501.000, 0.397
502.000, 0.397
503.000, 0.011
504.000, 0.893
505.000, 2.003
506.000, 3.828
507.000, 5.661
508.000, 9.290
509.000, 12.973
510.000, 19.039
511.000, 25.742
512.000, 34.890
513.000, 46.407
514.000, 61.348
515.000, 83.932
516.000, 108.004
517.000, 145.368
518.000, 182.861
519.000, 231.884
520.000, 282.691
521.000, 318.102
522.000, 345.304
523.000, 349.098
524.000, 321.840
525.000, 288.504
526.000, 232.573
527.000, 176.777
528.000, 135.071
529.000, 93.529
530.000, 66.589
531.000, 43.764
532.000, 27.717
533.000, 16.781
534.000, 8.152
535.000, 3.630
536.000, 0.262
537.000, 0.652
538.000, 1.019
539.000, 1.492
540.000, 4.600
541.000, 10.160
542.000, 16.690
543.000, 22.723
544.000, 27.761
545.000, 30.947
546.000, 30.245
547.000, 28.757
548.000, 24.024
549.000, 19.214
550.000, 14.734
551.000, 10.219
552.000, 6.863
553.000, 3.912
554.000, 1.702
555.000, 0.454
556.000, 0.666
557.000, 1.317
558.000, 2.022
559.000, 1.692
560.000, 1.537
561.000, 1.130
562.000, 0.800
563.000, 0.075
564.000, 1.167
565.000, 2.441
566.000, 3.901
567.000, 5.748
568.000, 8.516
569.000, 11.470
570.000, 15.701
571.000, 19.516
572.000, 24.550
573.000, 29.510
574.000, 36.942
575.000, 45.708
576.000, 57.275
577.000, 71.447
578.000, 87.728
579.000, 107.436
580.000, 128.170
581.000, 153.617
582.000, 179.165
583.000, 203.491
584.000, 227.894
585.000, 241.578
586.000, 252.512
587.000, 252.491
588.000, 245.417
589.000, 231.548
590.000, 208.319
591.000, 184.741
592.000, 158.430
593.000, 132.822
594.000, 111.642
595.000, 90.505
596.000, 73.306
597.000, 56.415
598.000, 43.782
599.000, 33.018
600.000, 24.013
601.000, 16.611
602.000, 10.379
603.000, 6.300
604.000, 2.583
605.000, 0.426
606.000, 1.702
607.000, 2.014
608.000, 2.363
609.000, 2.023
610.000, 1.591
611.000, 0.055
612.000, 2.370
613.000, 5.633
614.000, 9.836
615.000, 13.707
616.000, 16.809
617.000, 19.289
618.000, 18.585
619.000, 17.865
620.000, 15.714
621.000, 13.447
622.000, 10.620
623.000, 7.465
624.000, 4.842
625.000, 2.646
626.000, 0.891
627.000, 0.139
628.000, 0.137
629.000, 0.164
630.000, 0.111
631.000, 0.660
632.000, 1.376
633.000, 1.107
634.000, 0.772
635.000, 1.152
636.000, 1.626
637.000, 2.056
638.000, 2.472
639.000, 2.881
640.000, 3.285
641.000, 3.683
642.000, 3.987
643.000, 4.200
644.000, 4.299
645.000, 4.357
646.000, 4.400
647.000, 4.513
648.000, 5.078
649.000, 5.660
650.000, 6.199
651.000, 6.751
652.000, 7.050
653.000, 7.205
654.000, 7.601
655.000, 8.231
656.000, 8.839
657.000, 9.384
658.000, 9.874
659.000, 10.273
660.000, 10.608
661.000, 10.814
662.000, 10.940
663.000, 11.097
664.000, 11.461
665.000, 12.201
666.000, 13.053
667.000, 13.442
668.000, 13.371
669.000, 12.976
670.000, 12.157
671.000, 10.933
672.000, 9.648
673.000, 8.241
674.000, 7.025
675.000, 5.632
676.000, 4.498
677.000, 3.178
678.000, 1.677
679.000, 0.010
680.000, 1.191
681.000, 2.346
682.000, 3.102
683.000, 3.702
684.000, 3.556
685.000, 2.625
686.000, 1.441
687.000, 0.276
688.000, 2.766
689.000, 7.786
690.000, 13.409
691.000, 23.714
692.000, 34.147
693.000, 51.569
694.000, 69.147
695.000, 98.170
696.000, 129.274
697.000, 178.551
698.000, 235.031
699.000, 321.855
700.000, 429.405
701.000, 578.427
702.000, 772.903
703.000, 994.973
704.000, 1266.746
705.000, 1510.622
706.000, 1661.259
707.000, 1778.781
708.000, 1631.060
709.000, 1483.715
710.000, 1210.901
711.000, 937.592
712.000, 725.759
713.000, 523.567
714.000, 390.291
715.000, 279.317
716.000, 203.379
717.000, 146.934
718.000, 104.762
719.000, 75.245
720.000, 51.524
721.000, 36.001
722.000, 22.637
723.000, 14.123
724.000, 6.586
725.000, 3.247
726.000, 0.037
727.000, 1.876
728.000, 3.822
729.000, 3.582
730.000, 3.428
731.000, 2.616
732.000, 1.856
733.000, 0.568
734.000, 0.759
735.000, 1.877
736.000, 2.798
737.000, 4.309
738.000, 6.272
739.000, 8.051
740.000, 9.656
741.000, 11.073
742.000, 12.279
743.000, 13.135
744.000, 13.500
745.000, 13.500
746.000, 13.057
747.000, 12.411
748.000, 11.565
749.000, 10.762
750.000, 10.494
751.000, 10.196
752.000, 9.316
753.000, 8.366
754.000, 7.507
755.000, 6.664
756.000, 6.085
757.000, 5.595
758.000, 5.044
759.000, 4.440
760.000, 4.069
761.000, 3.949
762.000, 3.643
763.000, 3.052
764.000, 2.469
765.000, 1.890
766.000, 1.438
767.000, 1.375
768.000, 1.251
769.000, 0.706
770.000, 0.195
771.000, 0.594
772.000, 0.999
773.000, 0.960
774.000, 0.912
775.000, 0.874
776.000, 0.858
777.000, 1.246
778.000, 1.753
779.000, 3.290
780.000, 5.253
781.000, 7.225
782.000, 9.231
783.000, 10.969
784.000, 12.505
785.000, 12.484
786.000, 10.800
787.000, 9.312
788.000, 8.090
789.000, 6.526
790.000, 4.286
791.000, 2.399
792.000, 1.607
793.000, 0.898
794.000, 0.592
795.000, 0.293
796.000, 0.073
797.000, 0.178
798.000, 0.003
799.000, 0.184
800.000, 0.098
801.000, 0.404
802.000, 0.293
803.000, 0.138
804.000, 0.008
805.000, 0.148
806.000, 0.283
807.000, 0.418
808.000, 0.547
809.000, 0.670
810.000, 0.483
811.000, 0.108
812.000, 0.267
813.000, 0.819
814.000, 1.147
815.000, 1.228
816.000, 1.275
817.000, 1.199
818.000, 1.143
819.000, 1.127
820.000, 0.993
821.000, 0.551
822.000, 0.237
823.000, 0.282
824.000, 0.325
825.000, 0.365
826.000, 0.399
827.000, 0.372
828.000, 0.370
829.000, 0.405
830.000, 0.441
831.000, 0.475
832.000, 0.508
833.000, 0.542
834.000, 0.578
835.000, 0.615
836.000, 0.664
837.000, 0.709
838.000, 0.748
839.000, 0.786
840.000, 0.825
841.000, 0.479
842.000, 0.042
843.000, 0.358
844.000, 0.938
845.000, 1.192
846.000, 1.233
847.000, 1.234
848.000, 1.232
849.000, 0.923
850.000, 0.422
851.000, 0.197
852.000, 0.175
853.000, 0.148
854.000, 0.117
855.000, 0.080
856.000, 0.038
857.000, 0.009
858.000, 0.081
859.000, 0.141
860.000, 0.209
861.000, 0.100
862.000, 0.309
863.000, 0.547
864.000, 0.462
865.000, 0.376
866.000, 0.288
867.000, 0.188
868.000, 0.087
869.000, 0.109
870.000, 0.502
871.000, 0.895
872.000, 1.285
873.000, 1.669
874.000, 2.035
875.000, 2.465
876.000, 3.294
877.000, 4.256
878.000, 5.689
879.000, 7.231
880.000, 9.665
881.000, 12.105
882.000, 14.552
883.000, 16.952
884.000, 18.428
885.000, 19.848
886.000, 19.365
887.000, 18.876
888.000, 17.005
889.000, 15.124
890.000, 12.236
891.000, 9.324
892.000, 7.381
893.000, 5.475
894.000, 4.520
895.000, 3.618
896.000, 2.722
897.000, 1.830
898.000, 1.400
899.000, 1.026
900.000, 0.684
901.000, 0.362
902.000, 0.043
903.000, 0.305
904.000, 0.234
905.000, 0.106
906.000, 0.025
907.000, 0.159
908.000, 0.296
909.000, 0.438
910.000, 0.587
911.000, 0.720
912.000, 0.842
913.000, 0.966
914.000, 0.679
915.000, 0.295
916.000, 0.304
917.000, 0.393
918.000, 0.895
919.000, 1.403
920.000, 1.510
921.000, 1.546
922.000, 1.588
923.000, 1.610
924.000, 1.610
925.000, 1.618
926.000, 2.070
927.000, 2.624
928.000, 2.784
929.000, 2.776
930.000, 3.082
931.000, 3.376
932.000, 3.174
933.000, 2.977
934.000, 3.466
935.000, 3.900
936.000, 4.163
937.000, 4.287
938.000, 4.304
939.000, 4.235
940.000, 3.670
941.000, 2.790
942.000, 2.268
943.000, 1.766
944.000, 1.625
945.000, 1.485
946.000, 1.291
947.000, 1.050
948.000, 0.311
949.000, 0.560
950.000, 0.604
951.000, 0.594
952.000, 0.630
953.000, 0.702
954.000, 0.803
955.000, 0.928
956.000, 0.157
957.000, 0.607
958.000, 1.333
959.000, 2.022
960.000, 5.216
961.000, 8.544
962.000, 12.939
963.000, 17.427
964.000, 23.808
965.000, 30.098
966.000, 40.964
967.000, 52.407
968.000, 70.245
969.000, 88.954
970.000, 116.173
971.000, 144.654
972.000, 183.363
973.000, 222.375
974.000, 262.827
975.000, 299.980
976.000, 319.308
977.000, 331.796
978.000, 314.266
979.000, 291.989
980.000, 252.323
981.000, 212.873
982.000, 172.674
983.000, 135.985
984.000, 108.064
985.000, 83.017
986.000, 64.204
987.000, 47.746
988.000, 35.996
989.000, 26.028
990.000, 18.939
991.000, 12.734
992.000, 7.751
993.000, 3.955
994.000, 1.581
995.000, 0.266
996.000, 1.577
997.000, 2.094
998.000, 1.938
999.000, 1.538
1000.000, 0.965
1001.000, 0.198
1002.000, 1.745
1003.000, 4.302
1004.000, 7.395
1005.000, 11.212
1006.000, 15.348
1007.000, 20.643
1008.000, 26.349
1009.000, 36.122
1010.000, 46.995
1011.000, 62.567
1012.000, 78.582
1013.000, 106.558
1014.000, 136.095
1015.000, 182.493
1016.000, 230.202
1017.000, 273.801
1018.000, 315.862
1019.000, 313.490
1020.000, 307.114
1021.000, 258.735
1022.000, 210.432
1023.000, 161.777
1024.000, 117.137
1025.000, 88.771
1026.000, 64.054
1027.000, 49.102
1028.000, 36.521
1029.000, 29.342
1030.000, 23.007
1031.000, 18.256
1032.000, 14.164
1033.000, 11.112
1034.000, 8.409
1035.000, 6.073
1036.000, 4.132
1037.000, 2.474
1038.000, 1.253
1039.000, 0.232
1040.000, 0.996
1041.000, 2.447
1042.000, 2.989
1043.000, 3.353
1044.000, 3.082
1045.000, 2.765
1046.000, 0.757
1047.000, 1.458
1048.000, 5.102
1049.000, 8.720
1050.000, 11.680
1051.000, 14.267
1052.000, 14.291
1053.000, 13.972
1054.000, 12.658
1055.000, 11.484
1056.000, 10.903
1057.000, 11.748
1058.000, 16.854
1059.000, 25.234
1060.000, 39.228
1061.000, 59.401
1062.000, 87.343
1063.000, 126.575
1064.000, 176.030
1065.000, 245.764
1066.000, 329.024
1067.000, 444.424
1068.000, 575.165
1069.000, 711.761
1070.000, 850.411
1071.000, 914.550
1072.000, 964.737
1073.000, 888.607
1074.000, 801.881
1075.000, 660.197
1076.000, 522.014
1077.000, 407.038
1078.000, 300.789
1079.000, 230.951
1080.000, 168.318
1081.000, 127.153
1082.000, 91.817
1083.000, 67.163
1084.000, 46.758
1085.000, 31.751
1086.000, 20.160
1087.000, 11.621
1088.000, 5.746
1089.000, 1.522
1090.000, 1.172
1091.000, 3.265
1092.000, 4.182
1093.000, 4.937
1094.000, 2.596
1095.000, 0.043
1096.000, 5.597
1097.000, 12.010
1098.000, 24.148
1099.000, 37.818
1100.000, 58.199
1101.000, 75.766
1102.000, 86.461
1103.000, 88.519
1104.000, 76.823
1105.000, 62.691
1106.000, 45.715
1107.000, 32.221
1108.000, 21.150
1109.000, 12.558
1110.000, 6.087
1111.000, 2.917
1112.000, 1.332
1113.000, 1.058
1114.000, 0.838
1115.000, 1.021
1116.000, 1.087
1117.000, 1.056
1118.000, 1.051
1119.000, 1.356
1120.000, 1.396
1121.000, 1.008
1122.000, 0.792
1123.000, 0.842
1124.000, 0.887
1125.000, 0.956
1126.000, 1.395
1127.000, 1.938
1128.000, 1.788
1129.000, 1.424
1130.000, 1.463
1131.000, 1.569
1132.000, 1.161
1133.000, 0.840
1134.000, 0.968
1135.000, 0.982
1136.000, 0.593
1137.000, 0.361
1138.000, 0.455
1139.000, 0.553
1140.000, 0.699
1141.000, 0.628
1142.000, 0.327
1143.000, 0.288
1144.000, 0.385
1145.000, 0.477
1146.000, 0.579
1147.000, 0.171
1148.000, 0.205
1149.000, 0.109
1150.000, 0.006
1151.000, 0.098
1152.000, 0.381
1153.000, 1.003
1154.000, 0.855
1155.000, 0.116
1156.000, 0.429
1157.000, 0.343
1158.000, 0.119
1159.000, 0.716
1160.000, 0.847
1161.000, 0.915
1162.000, 0.984
1163.000, 1.041
1164.000, 1.066
1165.000, 1.104
1166.000, 1.151
1167.000, 0.979
1168.000, 0.500
1169.000, 0.316
1170.000, 0.398
1171.000, 0.813
1172.000, 1.261
1173.000, 0.821
1174.000, 0.327
1175.000, 0.363
1176.000, 0.414
1177.000, 0.465
1178.000, 0.516
1179.000, 0.570
1180.000, 0.625
1181.000, 0.682
1182.000, 0.739
1183.000, 0.798
1184.000, 0.483
1185.000, 0.002
1186.000, 0.026
1187.000, 0.032
1188.000, 0.630
1189.000, 1.091
1190.000, 0.621
1191.000, 0.307
1192.000, 0.379
1193.000, 0.453
1194.000, 0.603
1195.000, 0.682
1196.000, 0.761
1197.000, 0.841
1198.000, 0.921
1199.000, 1.002
1200.000, 1.054
1201.000, 0.566
1202.000, 0.186
1203.000, 0.255
1204.000, 0.338
1205.000, 0.422
1206.000, 0.505
1207.000, 0.589
1208.000, 0.297
1209.000, 0.109
1210.000, 0.395
1211.000, 1.010
1212.000, 1.090
1213.000, 1.072
1214.000, 0.606
1215.000, 0.323
1216.000, 0.398
1217.000, 0.474
1218.000, 0.549
1219.000, 0.624
1220.000, 0.697
1221.000, 0.768
1222.000, 0.834
1223.000, 0.356
1224.000, 0.026
1225.000, 0.038
1226.000, 0.210
1227.000, 0.929
1228.000, 1.245
1229.000, 1.298
1230.000, 0.969
1231.000, 0.471
1232.000, 0.447
1233.000, 0.493
1234.000, 0.537
1235.000, 0.580
1236.000, 0.621
1237.000, 0.661
1238.000, 0.699
1239.000, 0.736
1240.000, 0.718
1241.000, 0.297
1242.000, 0.215
1243.000, 0.292
1244.000, 0.744
1245.000, 0.223
1246.000, 0.029
1247.000, 0.608
1248.000, 0.921
1249.000, 0.950
1250.000, 0.610
1251.000, 0.088
1252.000, 0.505
1253.000, 1.043
1254.000, 0.522
1255.000, 0.126
1256.000, 0.204
1257.000, 0.240
1258.000, 0.161
1259.000, 0.199
1260.000, 0.238
1261.000, 0.278
1262.000, 0.319
1263.000, 0.363
1264.000, 0.407
1265.000, 0.453
1266.000, 0.508
1267.000, 0.565
1268.000, 0.623
1269.000, 0.682
1270.000, 0.316
1271.000, 0.177
1272.000, 0.401
1273.000, 0.833
1274.000, 0.344
1275.000, 0.057
1276.000, 0.124
1277.000, 0.191
1278.000, 0.259
1279.000, 0.755
1280.000, 1.392
1281.000, 1.150
1282.000, 0.783
1283.000, 0.850
1284.000, 0.916
1285.000, 0.982
1286.000, 1.049
1287.000, 1.071
1288.000, 1.135
1289.000, 1.199
1290.000, 0.702
1291.000, 0.437
1292.000, 1.054
1293.000, 1.200
1294.000, 0.695
1295.000, 0.188
1296.000, 0.322
1297.000, 0.095
1298.000, 0.684
1299.000, 1.271
1300.000, 1.559
1301.000, 1.115
1302.000, 0.847
1303.000, 0.867
1304.000, 0.884
1305.000, 0.899
1306.000, 0.911
1307.000, 0.921
1308.000, 0.928
1309.000, 0.934
1310.000, 0.941
1311.000, 0.936
1312.000, 0.728
1313.000, 0.706
1314.000, 0.694
1315.000, 0.131
1316.000, 0.152
1317.000, 0.402
1318.000, 0.689
1319.000, 0.678
1320.000, 0.667
1321.000, 0.654
1322.000, 1.164
1323.000, 1.538
1324.000, 0.959
1325.000, 0.959
1326.000, 1.530
1327.000, 1.382
1328.000, 0.806
1329.000, 0.708
1330.000, 0.697
1331.000, 0.677
1332.000, 0.571
1333.000, 0.557
1334.000, 0.543
1335.000, 0.528
1336.000, 0.513
1337.000, 0.498
1338.000, 0.483
1339.000, 0.321
1340.000, 0.262
1341.000, 0.010
1342.000, 1.100
1343.000, 1.386
1344.000, 1.359
1345.000, 1.332
1346.000, 1.306
1347.000, 1.279
1348.000, 0.993
1349.000, 0.401
1350.000, 0.614
1351.000, 1.163
1352.000, 1.171
1353.000, 1.151
1354.000, 1.132
1355.000, 1.114
1356.000, 0.950
1357.000, 0.530
1358.000, 0.056
1359.000, 0.436
1360.000, 0.884
1361.000, 0.873
1362.000, 0.609
1363.000, 0.028
1364.000, 0.251
1365.000, 0.828
1366.000, 0.318
1367.000, 0.013
1368.000, 0.568
1369.000, 0.887
1370.000, 0.897
1371.000, 0.496
1372.000, 0.061
1373.000, 0.504
1374.000, 0.951
1375.000, 0.970
1376.000, 0.990
1377.000, 1.011
1378.000, 1.032
1379.000, 1.169
1380.000, 0.784
1381.000, 0.390
1382.000, 0.409
1383.000, 0.426
1384.000, 0.443
1385.000, 0.459
1386.000, 0.474
1387.000, 0.488
1388.000, 0.486
1389.000, 0.497
1390.000, 0.506
1391.000, 0.514
1392.000, 0.521
1393.000, 0.438
1394.000, 0.138
1395.000, 0.234
1396.000, 0.325
1397.000, 0.480
1398.000, 0.458
1399.000, 0.433
1400.000, 0.408
1401.000, 0.381
1402.000, 0.354
1403.000, 0.325
1404.000, 0.297
1405.000, 0.270
1406.000, 0.242
1407.000, 0.418
1408.000, 0.971
1409.000, 0.788
1410.000, 0.053
1411.000, 0.335
1412.000, 0.777
1413.000, 0.751
1414.000, 0.727
1415.000, 0.704
1416.000, 0.683
1417.000, 0.664
1418.000, 0.647
1419.000, 0.664
1420.000, 0.685
1421.000, 0.674
1422.000, 0.664
1423.000, 0.657
1424.000, 0.771
1425.000, 1.358
1426.000, 1.381
1427.000, 0.813
1428.000, 0.702
1429.000, 0.723
1430.000, 0.745
1431.000, 0.770
1432.000, 0.796
1433.000, 0.437
1434.000, 0.121
1435.000, 0.119
1436.000, 0.056
1437.000, 0.672
1438.000, 0.967
1439.000, 1.119
1440.000, 1.217
1441.000, 1.335
1442.000, 1.956
1443.000, 1.785
1444.000, 0.639
1445.000, 0.818
1446.000, 1.407
1447.000, 1.438
1448.000, 1.258
1449.000, 0.698
1450.000, 0.884
1451.000, 1.469
1452.000, 0.946
1453.000, 0.383
1454.000, 0.181
1455.000, 0.065
1456.000, 0.539
1457.000, 0.616
1458.000, 0.628
1459.000, 0.640
1460.000, 0.651
1461.000, 0.661
1462.000, 1.161
1463.000, 1.601
1464.000, 1.019
1465.000, 0.710
1466.000, 0.723
1467.000, 1.192
1468.000, 1.698
1469.000, 1.115
1470.000, 0.886
1471.000, 1.425
1472.000, 1.174
1473.000, 0.614
1474.000, 0.626
1475.000, 0.638
1476.000, 0.652
1477.000, 0.694
1478.000, 0.724
1479.000, 0.155
1480.000, 0.024
1481.000, 0.600
1482.000, 0.819
1483.000, 0.823
1484.000, 0.817
1485.000, 0.802
1486.000, 0.824
1487.000, 0.848
1488.000, 0.875
1489.000, 0.902
1490.000, 0.752
1491.000, 0.167
1492.000, 0.036
1493.000, 0.006
1494.000, 0.027
1495.000, 0.062
1496.000, 0.095
1497.000, 0.301
1498.000, 0.715
1499.000, 0.455
1500.000, 0.000
##END=



