g,LeveleV
10,0.00000000,
8,0.04770753,
6,0.08278213,
4,0.10695023,
2,0.12113874,
10,0.23217279,
8,0.30129858,
6,0.35186476,
4,0.38651921,
8,0.98633380,
6,1.04046986,
4,1.07624119,
2,1.09686139,
6,1.67061856,
4,1.69526130,
2,1.72398297,
10,1.96448604,
8,2.02954815,
4,2.27642922,
2,2.34166141,
12,2.52186911,
6,2.54377802,
10,2.57958587,
6,2.58265947,
14,2.63486052,
4,2.64185518,
12,2.65702556,
10,2.67577925,
8,2.69193206,
4,2.70434897,
2,2.77846330,
10,2.80665448,
8,2.82812245,
6,2.84411707,
4,2.85551515,
6,2.89101830,
12,3.15276806,
4,3.19725263,
10,3.19945278,
8,3.22131344,
6,3.23045937,
12,3.24468891,
10,3.26732671,
2,3.33923354,
8,3.38661825,
6,3.42449356,
10,3.76769941,
8,3.81430861,
4,3.88869686,
2,3.88919250,
6,3.89161339,
8,3.90341906,
6,3.9441623,
8,3.96737644,
14,4.07605998,
12,4.0803055,
10,4.14931647,
8,4.15363129,
4,4.47910423,
6,4.49479059,
2,4.6155941,
6,4.7317602,
4,4.7379945,
10,4.76830747,
8,4.79323577,
6,4.81789820,
4,4.83702231,
2,4.84893721,
12,5.20337749,
10,5.22157443,
8,5.23672772,
6,5.24885175,
4,5.25709365,
2,5.26187092,
8,5.28894824,
6,5.36090398,
4,5.40831276,
10,5.48413599,
8,5.51071390,
8,5.54876624,
6,5.55260578,
8,5.56875734,
6,5.57055201,
4,5.58476799,
6,5.58919550,
2,5.60488800,
4,5.61522263,
6,5.82322475,
4,5.87558748,
2,5.90488507,
4,5.9109129,
6,5.95609042,
2,6.0877427,
4,6.1380760,
4,6.2086229,
6,6.2169162,
10,6.21873433,
8,6.22249688,
6,6.22559822,
6,6.4843500,
8,6.5194425,
10,6.5669685,
2,6.7030021,
12,6.72393597,
10,6.72907574,
6,6.72932284,
8,6.73026350,
6,6.8030800,
4,6.8070159,
8,6.8072583,
6,7.11806748,
4,7.12826481,
2,7.1388229,
10,7.2693948,
8,7.2736817,
4,7.3973238,
8,7.4725712,
2,7.4867075,
6,7.4889348,
4,7.4937341,
6,7.4942595,
12,7.5165973,
10,7.5391368,
14,7.5428961,
12,7.5491010,
8,7.5576776,
10,7.5617273,
2,7.5674109,
6,7.5682105,
6,7.5746170,
8,7.5824802,
4,7.6042922,
16,7.6061288,
10,7.6265941,
14,7.6284514,
12,7.6358402,
8,7.6530572,
4,7.6839121,
6,7.6931007,
8,7.6951447,
10,7.6973256,
4,7.7025932,
6,7.7058106,
10,7.7066254,
8,7.7082990,
4,7.7173363,
14,7.7233696,
8,7.7269984,
12,7.7691291,
6,7.7725538,
2,7.7898120,
8,7.8041909,
4,7.8063198,
